EnterpriseID1,EnterpriseID2,MATCH_SCORE
13834616,13834622,4
15075337,15075343,3
12471362,12471364,3
14784138,14784144,2
13394241,13394247,2
14147221,14147227,5
12684901,12684905,3
15038633,15038636,3
13986766,13986771,2
13278099,13278100,3
14943895,14943900,3
14916491,14916495,3
12950686,12950692,4
14085596,14085601,3
14419060,14419064,3
12644009,12644015,3
13475952,13475956,3
13771700,13771705,3
14448042,14448047,3
12193773,12193776,3
15146369,15146374,3
14565794,14565797,3
15281444,15281447,2
12904283,12904287,3
12469493,12469498,4
12395226,12395228,3
14337247,14337249,3
13128647,13128651,2
14096201,14096203,4
14809879,14809880,3
14163751,14163757,3
13423509,13423513,3
14482555,14482561,3
12516199,12516205,3
14792344,14792350,2
12294147,12294151,3
13315888,13315894,3
12370557,12370559,4
12973317,12973323,3
14826921,14826922,2
14709968,14709972,3
13877860,13877863,3
14408192,14408197,3
13096170,13096174,3
13540234,13540240,3
12275994,12275997,3
14803181,14803182,3
12340926,12340932,2
12404812,12404817,4
13032253,13032254,3
14766895,14766899,3
14839339,14839340,3
13058774,13058779,3
13204766,13204769,3
12189494,12189497,2
14516152,14516158,3
14130376,14130377,3
12613826,12613828,3
12926085,12926091,3
14546486,14546489,4
13640860,13640862,3
13191305,13191307,4
13395274,13395277,3
12857840,12857841,2
14637027,14637030,5
14827378,14827381,3
13762245,13762251,5
13689746,13689752,4
15029723,15029727,2
13554977,13554982,3
12563376,12563384,2
14367096,14367099,3
14778572,14778575,3
14026830,14026833,2
14146220,14146221,3
12291101,12291103,3
15273265,15273268,3
12640692,12640696,3
15241661,15241667,3
14041897,14041898,3
12634682,12634683,3
12345577,12345578,3
13714934,13714936,2
13923813,13923814,2
13936134,13936139,3
12180614,12180615,3
13514882,13514886,3
12296739,12296742,3
15210397,15210403,3
12584787,12584790,3
15237307,15237308,3
15336183,15336187,3
13390035,13390038,5
13630389,13630392,3
15201998,15202003,2
14574440,14574441,3
14430593,14430597,3
12653213,12653222,4
13805865,13805870,3
13127546,13127548,2
14491237,14491241,3
14297382,14297388,2
12212797,12212803,2
12643931,12643936,3
12753260,12753263,3
12390967,12390971,2
13731657,13731663,5
13346865,13346870,3
13912784,13912787,3
14108659,14108662,4
13804925,13804926,3
14896444,14896450,4
12714443,12714449,3
13435062,13435066,2
12461816,12461817,3
13459518,13459522,3
13523611,13523615,2
12763799,12763800,3
14872151,14872156,3
14889313,14889315,2
15264326,15264332,3
13903900,13903901,2
12973047,12973051,3
13219522,13219525,3
14822447,14822452,3
13726290,13726292,3
13052227,13052230,3
13571260,13571263,4
13266496,13266501,2
15120228,15120232,3
13998694,13998697,3
13047478,13047481,2
14665748,14665749,3
15161116,15161121,3
14826482,14826488,4
13015785,13015789,3
13042336,13042341,4
14881281,14881284,3
14997758,14997761,3
15075438,15075443,2
14241248,14241250,4
13492673,13492679,2
12444110,12444116,3
12626056,12626060,2
12403386,12403390,5
12838505,12838507,3
13092903,13092906,4
15092030,15092032,3
14990182,14990187,3
14189166,14189170,3
15042786,15042793,2
13546060,13546061,3
12706061,12706063,3
13531307,13531311,3
14512789,14512795,3
14561112,14561115,3
14417794,14417800,3
13213153,13213154,3
13260710,13260711,3
14973283,14973284,3
14725208,14725211,3
12281556,12281561,3
14839914,14839917,3
13441184,13441187,2
14160990,14160994,2
13616884,13616885,3
14758023,14758025,3
13222782,13222785,3
13388244,13388250,3
14330738,14330742,3
14628441,14628447,3
14862420,14862421,4
14984935,14984939,3
12578533,12578539,2
13686173,13686177,3
14876396,14876397,2
14338041,14338047,3
14363191,14363197,3
13435748,13435750,3
12803285,12803286,4
13907150,13907154,2
14131973,14131978,3
13541461,13541462,3
13602166,13602169,3
13000347,13000352,3
14661672,14661677,3
12193254,12193260,2
13812582,13812587,3
13384744,13384745,4
12755947,12755953,3
15348540,15348544,3
13712918,13712920,4
13847774,13847779,3
13531419,13531424,3
14851795,14851800,2
13596602,13596606,3
13663993,13663998,3
14894602,14894603,3
13673634,13673639,4
13501835,13501836,3
13935594,13935598,3
14588077,14588081,3
14546045,14546050,3
12262034,12262036,3
15068765,15068766,4
14861842,14861844,3
13123299,13123302,3
13322024,13322025,3
13066896,13066899,3
15081486,15081492,3
15161784,15161790,3
12714525,12714531,4
13879896,13879900,3
14183385,14183389,3
13608620,13608622,3
13365637,13365638,3
14448992,14448996,3
12624328,12624329,3
13992676,13992679,3
14608774,14608776,3
12406552,12406556,2
14733036,14733041,3
13215547,13215549,3
14006489,14006491,3
14996071,14996073,4
13293112,13293117,3
12899019,12899024,3
13942213,13942216,3
13090594,13090596,3
12952368,12952374,3
12610763,12610769,3
13428503,13428508,5
12670532,12670534,4
13578713,13578717,3
13895954,13895959,3
15048350,15048353,5
14502476,14502485,3
13554115,13554116,3
12912841,12912845,2
12579874,12579878,3
13570058,13570061,3
15355409,15355411,3
13009982,13009983,2
12828155,12828156,4
13624373,13624375,3
12874552,12874558,4
12341187,12341190,3
14776075,14776084,3
14091747,14091753,3
15045808,15045809,4
12785005,12785008,3
14484386,14484391,4
13758086,13758087,3
14634836,14634841,3
14214072,14214078,3
14472911,14472917,3
12899077,12899083,3
14115363,14115364,3
14009200,14009202,3
13293268,13293272,3
12618016,12618022,3
12337078,12337079,2
12896230,12896234,2
14948796,14948798,3
12592650,12592653,2
12810442,12810447,3
14256756,14256764,3
12406258,12406262,3
13467013,13467015,3
15007706,15007712,3
13056822,13056824,3
12684690,12684695,3
13903348,13903354,3
13802647,13802651,4
15168368,15168370,3
14362219,14362220,3
13043378,13043381,3
13732770,13732772,2
14431394,14431397,2
12228494,12228500,3
13532008,13532010,3
14307881,14307883,3
14817436,14817441,3
12711369,12711374,4
13150562,13150567,3
14738166,14738168,3
13249276,13249281,3
14046316,14046317,4
14924814,14924820,3
14150425,14150426,3
14797269,14797274,3
15215039,15215040,3
15157436,15157438,3
13325700,13325701,3
13349152,13349158,3
13311037,13311042,4
12310200,12310204,4
12789548,12789552,3
12839874,12839878,3
13666474,13666475,3
12506677,12506682,3
14411250,14411251,6
14377760,14377761,4
14613378,14613382,2
14774392,14774394,3
13782369,13782375,3
13349921,13349927,6
12427418,12427424,2
13658626,13658631,5
15145792,15145796,3
13125375,13125378,3
13025409,13025414,3
14585625,14585632,3
13230547,13230551,2
13654066,13654072,2
13762203,13762209,3
13225885,13225886,3
12294820,12294822,3
13893220,13893225,3
13398279,13398285,3
14240919,14240922,3
15102993,15102997,3
14144413,14144417,5
12977565,12977566,3
15123482,15123486,3
15079996,15080001,5
14070159,14070165,3
13130677,13130682,2
14444838,14444839,2
14990502,14990511,3
13777410,13777415,4
12394323,12394329,5
15220465,15220471,3
13199688,13199693,4
13722174,13722175,3
14457281,14457286,3
14419040,14419044,5
12638337,12638341,3
15324333,15324339,3
14534654,14534658,2
13965115,13965116,4
14509893,14509897,2
14033390,14033396,3
13187295,13187300,3
12908658,12908662,3
12591266,12591269,4
14585672,14585677,3
13041379,13041380,2
12221355,12221357,3
12907716,12907719,4
14229637,14229640,3
15168811,15168814,3
15159270,15159275,3
13106100,13106105,5
13972901,13972902,4
13753509,13753513,3
12261698,12261704,3
13288043,13288049,3
14587859,14587862,3
14326947,14326953,3
13423578,13423581,3
13557816,13557819,2
12421109,12421113,3
15222495,15222500,2
12353428,12353431,3
15277182,15277187,5
13305211,13305217,3
12326675,12326681,4
14331619,14331621,3
13515218,13515224,3
12986705,12986706,5
14035205,14035210,4
14832537,14832540,3
13661335,13661341,3
13938408,13938410,4
13476459,13476463,3
13319374,13319379,3
13758811,13758813,3
13204135,13204138,3
15353860,15353862,2
14634688,14634694,1
14673191,14673194,3
12344169,12344174,3
14663005,14663011,2
12904596,12904598,2
14474954,14474957,3
13853550,13853551,3
14751722,14751723,2
12378326,12378329,3
14497024,14497028,3
13144470,13144472,3
15236551,15236556,3
15332827,15332831,3
13285102,13285105,3
13630179,13630180,3
13406817,13406823,3
13661655,13661661,3
13313796,13313802,3
13043668,13043669,3
13019379,13019380,3
13496341,13496342,3
15153140,15153142,3
14105793,14105798,3
12948241,12948245,3
14266446,14266447,3
12765561,12765565,3
14258356,14258357,3
13092293,13092296,3
15232878,15232883,3
13158751,13158756,3
14447740,14447742,3
13651742,13651747,3
12404397,12404401,3
14624488,14624492,1
14337939,14337942,3
13264521,13264526,3
12779210,12779212,2
13336690,13336695,3
12529689,12529692,3
13503649,13503652,3
13251826,13251832,3
14983245,14983247,2
13414242,13414247,4
14733794,14733798,2
14698983,14698986,3
12467187,12467192,3
14598605,14598606,3
15032158,15032164,3
14158883,14158889,3
12266386,12266390,3
13489564,13489566,3
12549311,12549315,5
14217181,14217187,4
12973919,12973921,3
13341148,13341149,3
12494451,12494456,3
12381739,12381743,3
12756933,12756936,3
12357646,12357651,6
13014750,13014752,3
12500900,12500905,2
12292307,12292308,2
15022352,15022356,3
14082127,14082133,3
14917447,14917452,2
13112776,13112781,2
15045762,15045766,3
12292484,12292486,2
15064014,15064019,2
14009262,14009267,3
13304365,13304368,3
13176508,13176509,3
15264605,15264607,3
14033760,14033764,3
15022308,15022314,4
13841362,13841364,2
14700351,14700354,2
13090858,13090862,2
14907597,14907603,4
14672445,14672451,3
15167438,15167442,2
14065358,14065362,3
14489249,14489251,3
13478070,13478075,3
14632997,14632998,6
14473526,14473527,3
12569644,12569645,5
12408305,12408309,4
14077510,14077513,2
12423896,12423900,3
13094442,13094443,3
14402536,14402537,3
14210377,14210380,5
13006578,13006582,5
12235993,12235996,3
12527024,12527025,3
13765807,13765810,3
13743284,13743289,3
13553672,13553677,3
12627315,12627316,3
12916717,12916721,3
13727808,13727814,3
13194855,13194860,5
14001831,14001836,2
14255574,14255577,3
14835400,14835402,3
14266918,14266924,3
12606474,12606476,2
15012554,15012558,2
15079504,15079506,3
12446973,12446976,3
12887057,12887062,4
15347665,15347667,3
12891821,12891824,2
13207077,13207078,3
14304279,14304285,4
14316157,14316162,3
13767209,13767210,3
14196933,14196936,3
12417715,12417718,4
12909920,12909921,3
12949520,12949523,3
14375674,14375678,5
15318533,15318536,3
13523952,13523958,2
12673830,12673831,3
12635241,12635245,3
13188404,13188405,3
14254462,14254467,3
12984824,12984830,4
12907665,12907671,2
13676022,13676023,3
12253264,12253269,2
12207182,12207183,4
14841495,14841496,2
15228619,15228624,2
13094644,13094646,3
15338149,15338155,3
13479500,13479501,2
14264501,14264507,4
13564993,13564994,3
13550828,13550830,3
14242515,14242518,5
14521323,14521328,3
14297600,14297605,3
14669222,14669228,3
15182364,15182365,3
13619775,13619781,3
13447387,13447389,3
13827439,13827448,3
12383523,12383525,2
13432898,13432902,4
13981329,13981332,3
14609390,14609392,3
13890677,13890681,3
13261893,13261899,3
12420496,12420497,3
14370474,14370476,3
13233927,13233929,3
12832995,12833000,5
15097380,15097385,4
14365618,14365621,3
15338708,15338713,4
13078342,13078346,3
14430531,14430532,2
14243957,14243963,3
14584537,14584543,3
14245808,14245812,4
15021249,15021254,3
13771766,13771771,3
13427897,13427901,3
13086592,13086595,4
12506245,12506249,4
12451025,12451026,3
12973735,12973737,3
15074045,15074052,3
14826545,14826548,3
14355492,14355496,2
12276412,12276418,5
13197268,13197272,2
12679781,12679783,2
13656343,13656349,3
13027912,13027916,3
13055554,13055557,3
15031935,15031939,2
12213520,12213524,4
14734511,14734512,2
14128594,14128595,3
12186501,12186506,3
13300021,13300025,2
14852508,14852510,3
13318614,13318616,3
13735390,13735391,4
13511089,13511090,3
13035394,13035396,4
13980702,13980703,3
14223944,14223946,3
13416627,13416633,3
13620542,13620545,2
13539106,13539107,3
13778609,13778614,3
13843667,13843668,3
14410616,14410619,3
13660424,13660430,2
13442568,13442574,3
13253100,13253103,2
15032877,15032878,3
12715347,12715350,5
12606091,12606093,2
15256234,15256236,3
13802986,13802988,3
14505398,14505400,5
14363894,14363897,3
15354087,15354091,3
12212019,12212022,2
14878383,14878389,3
14880038,14880042,4
13740016,13740019,3
13898361,13898365,3
14137708,14137709,3
12353332,12353336,3
14876685,14876691,3
14274926,14274927,4
12750974,12750980,3
12439525,12439527,2
12945508,12945511,4
14854425,14854426,5
12531114,12531118,3
13668676,13668681,3
13670264,13670267,3
13871308,13871313,5
14518345,14518351,3
13235113,13235117,3
13987037,13987043,3
13251807,13251813,4
14450412,14450413,4
13170114,13170117,4
14031079,14031082,3
13625477,13625482,3
14723083,14723088,3
12351834,12351836,3
12177462,12177465,5
14555134,14555139,3
14072311,14072313,3
13688291,13688295,2
12562601,12562606,5
13238825,13238826,3
15342516,15342520,2
12530123,12530128,3
14719965,14719969,3
12835023,12835028,4
15030055,15030061,3
13834529,13834538,4
12535647,12535649,3
12329866,12329870,3
14684763,14684769,3
12766476,12766478,3
13772994,13773003,3
13466355,13466356,3
13187255,13187257,2
13055071,13055073,3
14724260,14724265,3
14205698,14205701,3
14469097,14469102,3
13654268,13654274,3
13719646,13719653,3
14580120,14580125,3
14781615,14781620,3
14793075,14793077,3
12233374,12233379,2
13454578,13454580,3
14169038,14169041,3
12977496,12977497,3
13029653,13029658,2
13548789,13548792,3
14596959,14596961,3
13537399,13537403,3
13500322,13500327,3
12813591,12813595,3
12645635,12645641,3
12422617,12422621,3
12803966,12803971,3
13571122,13571124,3
13602035,13602040,4
13369786,13369792,3
13237623,13237627,3
15079929,15079933,3
13632404,13632410,3
14240653,14240654,2
14802136,14802137,4
13626356,13626362,2
13323949,13323954,3
13070815,13070820,3
13371441,13371445,3
14698164,14698168,3
13828693,13828694,3
12959550,12959556,3
13483883,13483888,5
13508128,13508129,3
13924818,13924824,3
13405492,13405496,4
14715598,14715600,2
14343869,14343873,3
13628003,13628009,3
13824837,13824842,3
13173027,13173033,3
13970343,13970351,3
12685824,12685827,4
14686992,14686994,3
14793680,14793682,3
12431747,12431750,3
12939661,12939663,2
13299013,13299018,3
14617118,14617121,3
15098886,15098890,3
14731379,14731381,2
13454547,13454551,3
13554687,13554691,3
12445103,12445105,3
15336127,15336130,3
15318489,15318495,3
12736776,12736779,4
14951017,14951021,3
13065161,13065166,3
14158773,14158778,2
13008199,13008202,4
12298834,12298837,3
14359349,14359354,3
13070221,13070222,3
14326734,14326735,3
13507204,13507207,5
14356129,14356135,2
12239548,12239554,3
12370068,12370074,5
12376682,12376686,3
14170584,14170590,3
12461796,12461799,3
15152854,15152857,5
13816494,13816500,2
13987426,13987432,5
13013901,13013907,3
14048665,14048666,3
15048001,15048003,5
12175756,12175758,3
15366570,15366574,3
14047388,14047389,3
13582401,13582404,3
14531223,14531225,2
12936168,12936172,2
14207434,14207438,3
12280626,12280629,3
12427386,12427391,3
12407712,12407715,3
14069704,14069710,2
13850686,13850690,3
13376155,13376158,4
13143434,13143440,2
12669660,12669662,3
12560702,12560703,5
14018954,14018956,3
15374393,15374401,3
14570182,14570187,3
13211660,13211666,3
14480219,14480225,2
13916966,13916974,3
13395740,13395746,2
14439832,14439833,4
12318035,12318039,3
15014667,15014671,4
14209432,14209437,2
13863374,13863376,3
13780050,13780053,3
12810990,12810995,3
15236769,15236770,2
15046857,15046864,3
14846480,14846484,4
15261315,15261320,2
13716267,13716272,3
13444642,13444643,3
13056306,13056312,3
14459861,14459862,3
13042857,13042858,3
14883096,14883104,3
12943891,12943892,3
12932997,12933002,3
12572786,12572792,4
13702539,13702540,3
14265593,14265594,4
13109391,13109399,3
12234865,12234870,4
13921759,13921765,3
13531218,13531219,3
15350468,15350477,3
13066154,13066155,4
13069753,13069754,3
13997828,13997834,3
13102215,13102216,3
13568300,13568302,3
14836089,14836094,3
12856797,12856800,3
14277542,14277544,3
12872303,12872308,4
14584184,14584189,3
14257716,14257720,3
13393040,13393042,5
12453948,12453953,3
14026112,14026117,3
12507490,12507493,3
12557789,12557790,3
14501288,14501290,2
14815731,14815736,5
12340125,12340131,5
14410362,14410365,3
13699569,13699574,3
13674972,13674977,3
14864172,14864177,3
13403972,13403978,4
12649769,12649773,3
15220865,15220870,4
13089828,13089831,4
14139634,14139640,3
12210477,12210480,2
13074062,13074066,3
14616034,14616036,3
13000102,13000106,3
12376442,12376447,3
14981268,14981270,3
14098001,14098005,3
12477683,12477687,2
14947184,14947188,3
14669443,14669449,3
13247584,13247587,3
14823758,14823763,3
13253046,13253052,4
14292898,14292899,3
13305388,13305390,3
12976538,12976547,3
12616544,12616549,3
12883623,12883624,4
13623502,13623504,2
13568110,13568111,4
12448461,12448466,3
13911027,13911031,4
15247972,15247978,3
15232692,15232697,3
12839376,12839380,3
14521595,14521599,3
14152088,14152092,3
14062847,14062849,3
13270643,13270648,3
13481332,13481333,5
12210990,12210992,4
13221525,13221529,3
12239633,12239635,2
12470325,12470331,3
14042635,14042640,4
15094160,15094164,3
14151625,14151627,2
15230970,15230976,3
14847610,14847614,3
14958645,14958650,3
14025789,14025794,3
12714129,12714134,3
14285611,14285620,3
15266976,15266981,3
12596251,12596253,3
14893281,14893283,3
13166364,13166373,3
15087305,15087311,3
15334664,15334665,3
14789726,14789730,2
14244735,14244740,3
13835686,13835690,3
12179370,12179375,3
13149668,13149672,3
12862652,12862658,4
14397285,14397287,3
15274907,15274912,3
15200634,15200639,5
13429297,13429302,3
14836875,14836881,4
12990750,12990752,2
12423352,12423356,3
14454889,14454890,5
14830950,14830956,3
12424145,12424147,3
12381982,12381986,2
13517242,13517246,3
12898033,12898037,2
13736386,13736388,3
13447593,13447596,3
14948337,14948343,3
14450592,14450593,3
14143370,14143373,3
14348316,14348317,3
13118623,13118625,5
13979554,13979560,4
12798081,12798086,4
12437056,12437061,3
14939275,14939278,3
13957238,13957241,3
13607472,13607475,3
13875385,13875390,3
12540912,12540917,3
13914613,13914615,3
12630979,12630980,3
12181545,12181549,3
12488776,12488780,3
13256632,13256638,4
14484795,14484799,4
12725141,12725143,4
12853378,12853384,3
13024704,13024710,3
12509072,12509074,4
15117513,15117518,5
14090932,14090934,2
15178664,15178667,4
14120115,14120119,5
13380533,13380537,3
15232159,15232165,2
13347170,13347174,3
12756824,12756830,3
12882904,12882909,3
13153333,13153337,2
13374612,13374615,3
12774813,12774815,3
14934043,14934045,3
12531098,12531104,3
14789663,14789667,2
15272864,15272866,4
14982253,14982254,3
13409482,13409487,3
12774902,12774904,3
13895470,13895474,3
13990358,13990361,3
14215724,14215729,3
13186370,13186375,3
