EnterpriseID1,EnterpriseID2,MATCH_SCORE
15513956,15566861,5.0
14715795,15344014,1.0
15941992,15977314,3.0
15724012,15812004,6.0
15423607,15642363,4.0
15450490,15642222,8.0
13790895,14149774,2.0
15419843,15697974,4.0
15375294,16018470,2.0
15936457,15983570,5.0
15737240,15819965,6.0
12913985,14832910,2.0
15678015,15891195,2.0
15836191,15882297,7.0
15460408,15786806,3.0
15458020,15516037,7.0
14365808,14857247,1.0
12750970,15223814,2.0
15438650,15756636,2.0
15682199,15698924,9.0
15391089,15487795,5.0
15378815,15627158,4.0
15660213,15728483,8.0
15550937,15862073,5.0
15545872,15964992,4.0
15525032,15675657,5.0
15716200,15854946,8.0
15415603,15521377,5.0
15725776,15912435,5.0
15836357,15849412,5.0
15625171,15773628,1.0
15486826,15680557,7.0
12192483,15343402,2.0
13056028,14563518,2.0
15895347,16002587,7.0
15672768,15727960,7.0
15605130,15875095,6.0
15526002,15965217,4.0
15456020,15954048,6.0
15682056,15828259,8.0
13675268,15097757,4.0
15843246,15917655,8.0
15746253,15755052,1.0
13666966,14750547,1.0
15560952,15589393,7.0
15440831,15688684,8.0
15457547,15665926,6.0
15453481,15609828,7.0
15412290,15853784,3.0
15425029,15951501,6.0
15434576,15539045,2.0
13724974,15516262,1.0
15676317,15824826,7.0
15830419,15874297,4.0
15465946,15865750,4.0
15510291,15674860,7.0
15711826,15946876,5.0
15619815,15947760,4.0
15665354,16025643,7.0
15578868,15691384,7.0
15620645,15943997,8.0
15679899,15900683,7.0
15863878,15998116,5.0
15407165,15447146,7.0
15395441,15495215,7.0
15426672,15430851,8.0
15587158,15670845,4.0
15445665,16000646,1.0
15648605,15806596,4.0
15459055,15543983,7.0
15471999,15922578,7.0
13857284,15169307,1.0
15562278,15861866,3.0
15442250,15807484,5.0
15392076,15566845,8.0
15877148,15982116,4.0
15734432,15757086,2.0
15485638,15911504,2.0
15560441,15828499,7.0
15387374,15662368,5.0
15473860,15752999,7.0
15514922,15801508,7.0
15508953,15604074,7.0
15817670,15875646,4.0
15456621,15620786,3.0
15688748,15797794,2.0
15770762,15900435,5.0
15395125,15725416,5.0
15647071,15741658,4.0
15924966,15948036,7.0
15532235,15773265,7.0
15439512,15474414,7.0
12501188,13259837,1.0
15474900,15800191,6.0
15421727,15459705,6.0
15822184,15913333,6.0
15398994,15800553,4.0
15410104,15971869,7.0
15426660,15482453,6.0
15450029,15611223,7.0
15753801,15831628,5.0
15458439,15826383,5.0
15631172,15972163,8.0
15857253,15996561,4.0
15792519,15841384,7.0
12481834,12667880,2.0
15754427,15984588,1.0
15577584,15661437,6.0
15735504,15799279,8.0
15464641,15667917,5.0
15402666,15872043,5.0
15416540,15495366,5.0
15407702,15521977,7.0
15779685,15780416,6.0
15823879,15948896,8.0
12465426,13168865,3.0
15462156,15948303,8.0
15652478,15795183,4.0
15495244,15946973,5.0
15630927,15821789,7.0
15575804,15936494,3.0
15466808,15965735,6.0
15436377,15724409,1.0
13299346,14490337,1.0
15483805,15927251,4.0
15410579,15996058,4.0
15625933,15894698,5.0
12875778,15214169,1.0
15734061,15805740,4.0
15881680,15971642,7.0
15384484,15576928,4.0
15571401,15965693,5.0
15684560,15764875,8.0
12865563,14587824,2.0
15511330,15664008,5.0
15437665,15769419,7.0
15625838,15992613,1.0
12616344,14402366,2.0
15596827,15739813,7.0
15425029,15456027,3.0
15462993,15906986,7.0
15488576,15936253,5.0
15444591,15612199,9.0
12209939,15157003,3.0
15503909,15771500,5.0
15459390,15845919,3.0
15721233,15833323,6.0
12370068,12370074,4.0
15546250,15708038,7.0
15447182,15995861,4.0
15431061,15477562,4.0
15685917,15898133,7.0
13101403,13290068,1.0
15662421,15893593,7.0
12403413,13389714,1.0
15975582,16008424,5.0
15477693,15633641,8.0
15398040,15627710,7.0
15553111,15616945,4.0
15786000,16023069,7.0
15820524,15846682,7.0
15816604,15942350,9.0
15464650,15601567,4.0
15720460,15808362,9.0
13568038,14151798,2.0
15826468,15856716,8.0
15384412,15927429,8.0
15422263,15572636,2.0
15451150,15758753,5.0
15568679,15722790,5.0
15708042,15909372,5.0
15675876,15932326,3.0
15622328,15774714,6.0
15900591,16026379,8.0
15900778,15979744,7.0
15558906,15947506,7.0
14694055,15797409,1.0
15506245,15535924,5.0
15770573,15791627,4.0
13152460,14620367,4.0
15665104,15813116,5.0
15386852,15507990,8.0
15782730,15828309,8.0
15659136,15874943,7.0
15952471,16011298,7.0
15615939,15837817,4.0
15477660,15591921,8.0
15563283,15841343,6.0
14609117,15012589,2.0
12916525,14411275,2.0
12512798,12645355,1.0
15510164,15587311,5.0
15413751,15977310,8.0
14311958,15827947,2.0
15426824,15920785,7.0
15747590,15866716,6.0
14659089,14716921,2.0
15817440,15875475,7.0
15492286,15549942,6.0
15513141,15888020,3.0
15562438,15822165,7.0
15715454,16026537,4.0
13083694,15635003,2.0
15429995,15507688,12.0
12404046,13681347,2.0
15568215,15570319,4.0
15639092,15952363,1.0
15528588,15774046,7.0
15592915,15918220,6.0
15419793,16027373,6.0
15554089,15703312,4.0
13799489,15102666,1.0
15447815,15758272,7.0
15543366,15610893,7.0
15798800,15948972,7.0
15554357,15765832,7.0
15517801,15811410,6.0
15751298,15876386,1.0
15689620,16019450,7.0
15439228,15467661,4.0
15725812,15801174,8.0
15442300,15619629,1.0
14608715,15524183,2.0
15470136,15806559,8.0
15649576,15995258,3.0
12691069,14656391,2.0
15614908,15907897,5.0
15419899,16009852,4.0
15454964,15470185,8.0
15615963,15840679,5.0
15548676,15718363,6.0
12340062,14311944,1.0
15678865,15711245,5.0
15652428,15966784,5.0
15524658,15790561,4.0
15376646,15657848,4.0
15565272,15607857,7.0
15573219,15822882,4.0
15486830,15966641,9.0
15421501,15480344,8.0
15458047,15739008,7.0
15416465,15475800,4.0
15545475,15918203,4.0
15478771,15912481,5.0
15686875,15690396,8.0
15547322,15738182,10.0
15406953,15977674,7.0
15794724,15955340,7.0
15444194,15845978,5.0
15482235,15780634,4.0
15906180,15990914,6.0
15389248,15523571,5.0
15408636,15645822,8.0
15449040,15920896,5.0
15740022,15892325,8.0
15448629,15757233,8.0
15436345,15704098,2.0
15657806,15957182,7.0
15460238,15464107,1.0
15586953,15637630,7.0
15435664,16026940,5.0
15533596,15890777,1.0
15410097,15613059,8.0
15752166,15949533,7.0
15645148,15717366,2.0
15470920,15939278,7.0
15464401,15572183,6.0
15506252,15548794,5.0
15855300,15905336,6.0
15783193,15910334,4.0
15451375,15529594,4.0
15408625,15908747,7.0
15766501,15939194,1.0
15432701,15635470,6.0
15729407,15939133,7.0
15725745,15813772,5.0
15844805,16014674,5.0
15544219,15880199,7.0
12508799,13423096,1.0
14197517,14306242,1.0
12959679,13739267,1.0
13192497,14765532,2.0
15855648,15918101,6.0
14146533,14190249,2.0
15929303,15934675,7.0
15583788,15786210,5.0
15840847,15996165,5.0
15693078,15890444,1.0
15421665,15528210,5.0
12520751,14596832,2.0
15480989,15722397,11.0
15692052,16006006,8.0
15488827,15837676,7.0
15732486,16014737,4.0
15507841,15724658,7.0
15484128,15995115,6.0
15610761,15861556,8.0
15380489,15530906,4.0
15631421,15742282,8.0
15541860,16015068,6.0
15664433,15915073,6.0
12364790,15131392,2.0
15749512,15831380,3.0
15463217,15773133,8.0
15516354,15646173,5.0
15550170,15993389,5.0
15558236,15607767,4.0
15924699,15998364,10.0
15756412,15895299,6.0
15513280,15680157,5.0
15534432,15928379,6.0
12207169,14439824,1.0
15443771,15858654,1.0
15378222,15904527,7.0
15895229,15930351,3.0
12603773,14724125,3.0
15390438,15744220,6.0
15843292,15898233,5.0
15848519,15960752,1.0
15471990,15646903,8.0
15753183,15888813,7.0
15448682,15879906,4.0
13743693,13746818,2.0
15517236,15701282,9.0
15494751,16009267,3.0
15680771,15749778,4.0
15589870,15856548,8.0
15397560,15715169,5.0
15412251,15726197,6.0
15677328,15866850,1.0
12200561,14959437,2.0
12823498,14701323,2.0
15654518,15672814,7.0
15726923,16008045,4.0
15689255,15987031,2.0
15423825,15559179,2.0
15499013,16027804,4.0
15885662,16008019,1.0
15814279,15820918,6.0
15535968,15724535,8.0
15733807,15784819,3.0
12735007,13831574,3.0
15389066,15432107,6.0
15706524,15861764,8.0
12814479,14092049,2.0
15703890,15798934,7.0
15422612,15806217,5.0
15556711,15803955,5.0
15454949,15678645,7.0
15507612,15696916,7.0
14768146,15693315,1.0
15472722,15665429,6.0
15644228,15952887,4.0
15564027,15893959,3.0
15571462,15829462,6.0
15447347,15482804,4.0
15727820,15846352,8.0
15396562,15945235,7.0
15496626,15530513,4.0
13149606,14844392,1.0
15556203,15887337,7.0
15636873,15957373,1.0
15850541,15985087,7.0
15909417,15982658,6.0
15468007,15474729,4.0
15571149,15909761,11.0
12313099,13432249,2.0
15908247,15988863,8.0
15643877,15829286,7.0
15917765,15983254,3.0
15599409,15637166,8.0
13141827,14078304,1.0
13672831,15212265,2.0
15388906,15948360,1.0
15481916,15532458,4.0
15379668,15484106,4.0
15467415,15705949,3.0
15942884,15987486,4.0
13999134,15847937,1.0
15550213,15873310,8.0
12523153,14921856,1.0
15470045,15933242,6.0
15603995,15853869,3.0
15439022,15912111,7.0
15775438,15949817,7.0
15633801,15662398,5.0
15607645,15986891,4.0
15772186,15938327,6.0
12657329,13844869,1.0
15398673,15929796,7.0
15603234,15654215,5.0
13282731,15119351,2.0
15482330,15845890,6.0
15486820,15810808,5.0
15809199,16012092,4.0
15639153,15915412,6.0
13861014,15197992,2.0
15572410,15749566,5.0
15457295,15515630,2.0
15814711,15928941,6.0
15511622,15555667,8.0
15386707,15449076,2.0
15457807,15536032,1.0
15483507,15803161,5.0
15733037,15848568,7.0
15526964,15746288,6.0
15937738,15939381,5.0
15664475,15860683,6.0
15597862,15916052,4.0
15750934,15961658,5.0
15934639,16011583,5.0
14299859,14339848,1.0
15732691,15846902,6.0
15485030,15652760,3.0
15436520,15517120,8.0
13832818,13842532,3.0
15761128,15787489,2.0
15678764,15939439,3.0
15892259,15990604,5.0
15629947,15761169,7.0
15854987,16012109,6.0
15504674,15558269,5.0
15460984,15867882,3.0
15672551,16013186,7.0
15630853,15923726,1.0
15401078,15887285,7.0
15446418,15989300,5.0
13005244,13090352,2.0
15549881,15885196,3.0
15907593,15914294,6.0
15764369,15995198,2.0
12593597,13000421,2.0
15418693,15637517,8.0
15403010,15831855,8.0
15423471,15443463,6.0
15730188,15837130,3.0
15930474,15972254,6.0
15512644,15895753,7.0
15376246,15986583,2.0
15383726,15471295,6.0
12182381,12371052,1.0
15423986,15780729,5.0
15585810,15769760,4.0
15569508,15809619,8.0
15379408,16018502,11.0
15412193,15785857,1.0
15749463,15872443,8.0
13941019,15270218,2.0
13467188,15132655,2.0
15641545,15788274,7.0
12883737,13805623,4.0
15693015,15708280,3.0
15583589,15979143,7.0
15801918,15920097,5.0
15664316,15951127,7.0
15785140,15879178,5.0
12527538,15300984,1.0
15471458,15850874,5.0
15530372,15903262,7.0
15697765,15864361,5.0
14151108,14529408,1.0
15464565,15899322,7.0
15842268,15924721,7.0
15493293,15634485,4.0
12733766,13706739,2.0
15492927,15575962,3.0
15688314,15972942,5.0
15802156,15809961,5.0
15566916,15734881,9.0
15754568,15968545,4.0
15412652,15657689,8.0
15446124,15676291,5.0
15390950,15393538,9.0
15969862,15982564,8.0
15549786,15869711,6.0
15587863,15661224,4.0
12481834,12489367,2.0
15843910,15937205,8.0
15425711,15882281,7.0
12841405,14139790,2.0
12204807,13322286,2.0
14127010,14633188,2.0
15558481,15667752,4.0
15399375,15588353,7.0
12577552,14299049,1.0
15585406,15741395,4.0
15918567,15949333,11.0
15502212,15696273,7.0
15896254,15965250,8.0
15665932,15789398,1.0
15686370,15751524,6.0
15615558,15796323,8.0
15487314,15493677,10.0
13568300,15247713,2.0
15405594,15804341,7.0
12886086,13394135,2.0
15608496,15833532,4.0
15379939,15574409,8.0
15432746,15701631,7.0
15447063,15761264,5.0
15733479,15811051,4.0
15671583,15855326,7.0
15484675,15867005,4.0
15872781,15961053,5.0
15459124,15736980,8.0
15667556,15960984,2.0
15801911,15824605,3.0
15599436,15653335,5.0
15460330,16015140,8.0
15691367,15992920,7.0
15811484,15829479,6.0
15418929,15542738,7.0
15422363,15912671,5.0
15423947,15948014,6.0
13087761,14082470,2.0
15459981,15690886,8.0
13440128,14347284,2.0
15476964,15616112,7.0
15717220,15988776,8.0
15569829,15685944,7.0
15540529,15807850,4.0
12280235,14659049,1.0
13573294,13821537,2.0
15655655,16006349,2.0
15488160,15564380,3.0
15724983,15767909,3.0
15419243,15574893,4.0
15408078,15901212,7.0
12847890,13263352,2.0
15494177,15612365,7.0
15674689,15728575,6.0
15542351,15657670,8.0
15487898,15618633,4.0
15458561,15968596,7.0
15530694,15575785,6.0
15430924,15712155,4.0
15654776,15690053,4.0
15597831,15726306,8.0
15483713,15652230,4.0
15507054,15676411,4.0
15958405,16015613,2.0
15736928,15890731,8.0
15642714,15711636,7.0
15480008,15754547,6.0
15641014,16010735,11.0
13666480,15335052,2.0
15673566,15995225,8.0
15723614,15843470,4.0
15599782,15782266,4.0
15484101,15869443,4.0
15435048,16016312,5.0
12715545,13728533,1.0
15495613,15772410,5.0
15596799,15657258,8.0
15919102,15972951,9.0
15558370,15876213,8.0
15646042,15831245,6.0
15560534,15603873,7.0
15632828,15748313,5.0
15579997,15795654,1.0
15443685,16028130,1.0
15929267,15941623,5.0
15510519,15558000,2.0
12990828,14017171,1.0
15476875,15789070,8.0
15379230,16011332,4.0
15678726,15753615,2.0
12662723,15125031,1.0
15448696,15820574,1.0
15497387,15727395,7.0
13723742,14820589,2.0
13317433,14341691,1.0
15887248,15905662,7.0
15493128,15928285,7.0
15422822,15778141,7.0
15604295,15720562,6.0
15622284,15837827,4.0
15710156,15942933,4.0
15440050,15566950,4.0
15793505,15945967,8.0
15459083,15845525,1.0
15471289,15788853,4.0
13742234,15351715,2.0
15833332,15922915,8.0
15887901,15912104,6.0
15622117,15720554,5.0
12715133,12890776,1.0
15561103,15843237,5.0
15672330,15899842,7.0
15802380,15896873,5.0
15638177,15824720,3.0
15417841,15800778,1.0
15402861,15889205,4.0
15522755,15878145,2.0
15563877,15921139,7.0
14140872,15176980,3.0
15584026,15608456,5.0
15499466,15841259,8.0
15457219,15838500,5.0
15588361,15848702,6.0
15724504,15914970,7.0
15666604,15908973,5.0
15420971,15816564,3.0
15498837,15556460,9.0
15473739,16011584,3.0
15579181,15591136,6.0
15533341,15940094,2.0
15904380,15978858,5.0
15477701,15584712,8.0
15736141,15867130,8.0
15480970,15949066,2.0
15687380,15841301,4.0
15720006,15970713,11.0
15878488,15919578,5.0
15399198,15947492,7.0
15496832,15996924,4.0
15756549,15777398,7.0
15578047,15921169,7.0
15527149,15706695,1.0
15619124,15993817,4.0
14107413,14458423,3.0
15454493,15606613,7.0
12200777,12498522,2.0
15672885,15885262,3.0
15386693,15642302,4.0
12825027,15193565,1.0
15513284,15623772,8.0
15640405,15837464,6.0
15639029,15765590,4.0
15489977,15630472,1.0
15858303,15982638,7.0
15569622,15848233,6.0
15670819,15836369,7.0
15383477,15898764,7.0
15518157,15985345,4.0
15644664,15880820,1.0
15660107,16003003,4.0
15378296,15941696,4.0
15844234,15862623,7.0
15410977,15689497,4.0
15804330,15983748,2.0
15453959,15793538,7.0
15499589,15968020,6.0
15454663,15973191,4.0
15570170,15748117,1.0
15499581,15989369,5.0
15448755,15855693,5.0
15634002,15874869,7.0
15535181,15594300,7.0
15384502,16013081,7.0
15616481,15629452,8.0
15444372,15515217,5.0
15485430,15758764,4.0
15426795,15525232,4.0
15509530,15710131,8.0
15509675,15855412,1.0
15528273,15642374,8.0
15412047,15891260,1.0
14706861,15745885,1.0
15401727,15463956,6.0
15763453,15984141,5.0
15734189,15750077,7.0
12636469,15122353,2.0
15408735,15442905,7.0
15781023,15959667,6.0
14802644,15242200,1.0
15432058,15703723,5.0
15552552,15577587,7.0
14525963,14814094,1.0
15534521,15712533,5.0
15636434,15695173,5.0
15555735,15567791,5.0
15852175,15920164,5.0
15606294,15640792,4.0
15566772,15778511,4.0
15706896,15895729,7.0
15487794,15619760,5.0
15492371,15883674,7.0
15505333,15937708,4.0
15694740,15802504,8.0
15695167,15849909,4.0
15726159,15947982,7.0
15807895,15902438,6.0
15853407,15934443,7.0
15553770,15759469,1.0
15414493,15504201,5.0
15860745,15890314,6.0
14003830,14315883,3.0
13078373,13926169,2.0
15431742,15921083,6.0
15602431,15943018,5.0
12401321,13289161,2.0
15442969,15806252,6.0
12569678,14013764,4.0
15666268,15901892,5.0
15528772,15958586,7.0
15395691,15619844,5.0
15514303,15889774,4.0
15606869,15655132,8.0
15715841,15842221,6.0
15376344,15670292,7.0
15588949,15720082,6.0
15939159,15945125,7.0
15553219,15809632,7.0
15396039,15831714,6.0
15941514,15996008,3.0
15422666,15798587,11.0
15652788,15995052,4.0
15588889,16014686,4.0
15471156,15963200,8.0
15618083,15986675,7.0
15925282,16007098,8.0
15484734,15873706,5.0
15511843,15830222,5.0
15499383,16020632,8.0
15438767,15990313,7.0
15664379,15880132,4.0
15804922,15979733,8.0
15785253,16021756,7.0
15473891,15731211,7.0
13020849,14645010,2.0
15528908,15620471,4.0
15434052,15860434,8.0
15562487,15742255,4.0
13130346,15256693,2.0
15644442,15663951,5.0
15936787,15961358,5.0
15474271,15753090,2.0
15378697,15746845,7.0
15408892,15761840,4.0
15680214,15944913,4.0
15388324,15603041,5.0
15669602,15843574,6.0
15634897,15707145,8.0
13379469,15028033,4.0
15558860,15762024,8.0
15398028,15551371,5.0
12429400,13823491,1.0
13895513,14167906,2.0
15658850,15776482,7.0
15473017,15921452,5.0
15560695,15598713,9.0
15605401,15769137,5.0
15443220,15957833,4.0
15616544,15823767,8.0
15498826,15954319,5.0
15615499,15880977,8.0
15377009,15877471,5.0
15561092,15863293,4.0
15881269,15961875,4.0
15787943,15939960,7.0
12352563,14049823,2.0
15785073,15893507,6.0
15395241,15986648,5.0
12191372,12637641,2.0
15595483,15734963,7.0
15407595,15880579,6.0
15611474,15983433,5.0
15628575,15927951,4.0
15511725,15680885,1.0
14558286,15846724,1.0
15469227,15541892,7.0
15473810,15910487,6.0
15645966,15777858,4.0
15877076,15911881,5.0
13098716,13778498,2.0
15500900,15819490,5.0
12343977,12439823,3.0
15427131,15695524,7.0
15476738,15610550,8.0
15968915,16009576,4.0
15742350,16005039,4.0
15522412,15602375,8.0
15430991,15580246,6.0
13696160,14246605,4.0
15615232,15795822,6.0
15687565,15960782,5.0
14987686,15054802,3.0
15565189,15783106,7.0
15404821,15956285,1.0
15551096,16017115,4.0
15548821,15984941,5.0
15402318,16020220,8.0
15533284,15776437,7.0
15762357,15906622,7.0
12371836,13304992,2.0
15485324,15713115,8.0
14348634,14580128,1.0
15468273,15892179,7.0
15600619,15847702,8.0
15409222,15715440,6.0
15633851,15854451,5.0
15391244,15715405,4.0
15729991,15766862,4.0
14028842,14862796,1.0
15428898,15859917,6.0
15588641,15812528,8.0
15597356,15643671,7.0
15455287,15608958,6.0
15375809,15379307,2.0
13601380,15726990,2.0
15430547,15565937,7.0
14112260,14407721,1.0
15439204,15601911,6.0
15644384,15971456,6.0
15464975,15626402,8.0
15782951,15900656,5.0
15400578,15578605,7.0
15523713,15912935,7.0
15486745,15858857,4.0
15432541,15449128,4.0
15511918,15994365,6.0
15673681,15887423,8.0
15623938,15768182,4.0
15382505,15613421,6.0
15706248,15723812,7.0
15444705,15625483,6.0
15456077,15909432,4.0
15500645,15583072,6.0
12803873,15192065,1.0
15519969,15867760,8.0
15653009,15828999,7.0
15810737,15913649,7.0
15580301,15966203,5.0
13171219,15521450,1.0
15522331,15835861,8.0
15440586,15722291,8.0
15836469,15932567,8.0
15581477,15711403,5.0
15400359,15522574,8.0
15474711,15935126,5.0
13209947,15083233,1.0
15640923,15742949,1.0
15794109,15932558,4.0
15492681,15959470,5.0
15586986,15744407,4.0
15448244,15573829,4.0
15528412,15822083,4.0
15425037,15951895,7.0
15461351,15832596,5.0
15652056,15801447,7.0
15461631,16019782,7.0
15640731,15866111,7.0
15488623,15817752,5.0
15741660,16009564,5.0
15568931,15667152,11.0
15616176,15937482,6.0
15516536,15654254,4.0
14198192,14825576,1.0
15501892,15714913,7.0
15895192,15912269,8.0
12598251,15770033,2.0
15620202,15731055,4.0
14112449,15258588,2.0
15416832,16014764,7.0
15704918,15780857,6.0
15720481,15877558,4.0
15537717,15812426,8.0
15748402,16021589,1.0
15555219,15588144,4.0
15619377,15729999,6.0
15453641,15908387,4.0
13915718,15341121,2.0
15719588,15770336,2.0
12302077,13462517,1.0
15674383,15770580,8.0
15392048,15974738,7.0
15784798,15966479,4.0
15458658,15765315,7.0
15881341,15901577,3.0
15723539,15830946,5.0
15588021,15620588,3.0
15570814,15763593,7.0
15818510,15963654,6.0
13541826,13763668,2.0
15497123,15875494,4.0
15375050,15776742,7.0
15747475,15756375,5.0
15939142,15965643,5.0
15586854,16027449,4.0
15757735,15940300,7.0
15533596,15972939,4.0
15708032,15784806,11.0
15784416,15977103,7.0
15479949,15680411,6.0
15861591,15877920,6.0
12784007,13879069,2.0
15603699,15799245,7.0
15088660,15327389,1.0
15516973,15732641,5.0
15564102,16015882,8.0
15408118,15548642,5.0
15400566,15436829,3.0
15862887,15921223,7.0
14857688,15225069,3.0
15488028,15728428,3.0
15625329,16013356,5.0
15496677,15509747,5.0
15505272,15564236,7.0
12606538,14186146,4.0
12799533,15471766,3.0
15415335,15863682,8.0
15765953,15974543,1.0
15662048,15730945,5.0
15589933,15638128,8.0
15599602,15886333,8.0
15471562,15612903,5.0
13977013,15193470,2.0
15496456,15832592,5.0
15711499,15851243,1.0
15635539,15923753,4.0
12825730,15113786,2.0
15451076,15780279,6.0
15398526,15920782,2.0
15571785,15769146,6.0
15471302,15973200,7.0
15400596,15944526,4.0
15464310,15532509,11.0
15523160,16014370,4.0
15754922,15998739,4.0
15651493,15692699,2.0
15412477,15710821,5.0
15489349,15818399,8.0
15566504,15957775,7.0
15415448,15961674,7.0
12521828,12747447,1.0
15754247,15956489,4.0
15513161,15916973,5.0
14238835,15137825,1.0
15738856,15791697,2.0
15524604,15748534,4.0
15556679,15965503,8.0
15395486,15527736,1.0
15480445,15585656,1.0
15470105,15496215,2.0
12851830,14526007,2.0
12258859,14171972,1.0
15958407,16002398,2.0
15431011,15997174,8.0
15745418,15855857,3.0
15689216,15819000,6.0
12626527,14352123,1.0
15929646,15960286,5.0
15555531,15719361,5.0
15565723,15938985,7.0
15478243,15888652,7.0
15977466,16025134,5.0
15578066,15638731,8.0
15444214,15916119,8.0
15418604,15568877,4.0
15668179,15711458,9.0
15728744,15840569,12.0
15763774,15780768,6.0
14712936,14714552,2.0
15593669,16009675,8.0
15553535,15837115,5.0
15424318,15946925,1.0
15441205,15514511,5.0
13394325,15222075,1.0
13147633,15656954,2.0
15496903,15554533,4.0
15552550,15657585,1.0
15544828,15853693,7.0
15772768,16000914,8.0
15909207,15947397,2.0
15433162,16002929,5.0
15493639,15932586,4.0
15405201,15841621,5.0
15455544,15648233,5.0
13385780,15715187,2.0
15492779,15909172,5.0
15523744,15813261,5.0
15596650,15727317,4.0
13623748,14132415,1.0
15470648,15778319,7.0
13981423,14369681,1.0
15569303,15593430,4.0
15437581,15924031,5.0
15713542,15971854,6.0
15637109,15987693,5.0
15436863,15525385,7.0
15510610,15727748,4.0
13549114,13844046,2.0
15690860,15836136,10.0
15846283,16010246,8.0
15554577,15992647,3.0
15583623,15584854,4.0
15505796,15578965,1.0
15462002,15678233,7.0
13370282,13624308,1.0
15604229,16010362,8.0
12283167,15487624,2.0
15571771,15981524,4.0
15714896,15794659,6.0
15630949,15650600,5.0
15422961,15584940,3.0
15468700,15871284,7.0
